set_id,compound_id,compound_number,name,smiles,inchi,formula,charge,mode,carboxyl_count,hydroxyl_count,other_fg,nom_like_flag,source,pubchem_cid,comment,mass_val,H_C,O_C,nom_like_flag_vk,nom_like_flag_combined
set_01,PC00119,119,"buta-1,3-diene;4-methoxy-4-oxobut-2-enoic acid;styrene",COC(=O)C=CC(=O)O.C=CC=C.C=CC1=CC=CC=C1,,C17H20O4,0,neg,1,1,,True,PubChem,168687,NOM-like candidate (random CID),,1.1764705882352942,0.23529411764705882,True,True
set_01,PC00120,120,azane;2-[2-[bis(carboxymethyl)amino]ethyl-(carboxymethyl)amino]acetic acid,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.N.N.N,,C10H25N5O8,0,neg,4,4,,True,PubChem,85197,NOM-like candidate (random CID),,2.5,0.8,False,False
set_01,PC00121,121,2-[[2-(5-hydroxy-1H-indol-3-yl)acetyl]amino]acetic acid,C1=CC2=C(C=C1O)C(=CN2)CC(=O)NCC(=O)O,,C12H12N2O4,0,neg,1,2,,True,PubChem,440806,NOM-like candidate (random CID),,1.0,0.3333333333333333,True,True
set_01,PC00123,123,"(4R)-4-[(5R,8R,9S,10S,12R,13R,14S,17R)-12-hydroxy-10,13-dimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid",CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(=O)C4)C)O)C,,C24H38O4,0,neg,1,2,,True,PubChem,154474,NOM-like candidate (random CID),,1.5833333333333333,0.16666666666666666,False,False
set_01,PC00125,125,5-[1-(3-carboxy-4-hydroxyphenyl)heptyl]-2-hydroxybenzoic acid,CCCCCCC(C1=CC(=C(C=C1)O)C(=O)O)C2=CC(=C(C=C2)O)C(=O)O,,C21H24O6,0,neg,2,4,,True,PubChem,369292,NOM-like candidate (random CID),,1.1428571428571428,0.2857142857142857,True,True
set_01,PC00128,128,"pyridine-3-carboxylic acid;6,7,8,9-tetrahydro-5H-tetrazolo[1,5-a]azepine",C1CCC2=NN=NN2CC1.C1=CC(=CN=C1)C(=O)O,,C12H15N5O2,0,neg,1,1,,True,PubChem,192853,NOM-like candidate (random CID),,1.25,0.16666666666666666,False,False
set_01,PC00129,129,"2-[3-[4-(4,5-diphenyl-1,3-oxazol-2-yl)-1,3-oxazol-5-yl]phenoxy]acetic acid",C1=CC=C(C=C1)C2=C(OC(=N2)C3=C(OC=N3)C4=CC(=CC=C4)OCC(=O)O)C5=CC=CC=C5,,C26H18N2O5,0,neg,1,1,,True,PubChem,127861,NOM-like candidate (random CID),,0.6923076923076923,0.19230769230769232,False,False
set_01,PC00130,130,"2-[4-(5-butyl-5-methylfuran-2-ylidene)-3,5-dioxooxolan-2-ylidene]acetic acid",CCCCC1(C=CC(=C2C(=O)C(=CC(=O)O)OC2=O)O1)C,,C15H16O6,0,neg,1,1,,True,PubChem,367424,NOM-like candidate (random CID),,1.0666666666666667,0.4,True,True
set_01,PC00134,134,"4,5-dimethoxy-2-(2-methoxyprop-2-enoylamino)benzoic acid",COC1=C(C=C(C(=C1)C(=O)O)NC(=O)C(=C)OC)OC,,C13H15NO6,0,neg,1,1,,True,PubChem,447850,NOM-like candidate (random CID),,1.1538461538461537,0.46153846153846156,True,True
set_01,PC00136,136,"2-hydroxypropane-1,2,3-tricarboxylic acid;3-methyl-4-morpholin-4-yl-2,2-diphenyl-1-pyrrolidin-1-ylbutan-1-one",CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,,C31H40N2O9,0,neg,3,4,,True,PubChem,240092,NOM-like candidate (random CID),,1.2903225806451613,0.2903225806451613,True,True
set_01,PC00137,137,"[1-(5-amino-4-cyano-1,3-oxazol-2-yl)-2-hydroxyethyl]-benzylcarbamic acid",C1=CC=C(C=C1)CN(C(CO)C2=NC(=C(O2)N)C#N)C(=O)O,,C14H14N4O4,0,neg,1,2,,True,PubChem,390377,NOM-like candidate (random CID),,1.0,0.2857142857142857,True,True
set_01,PC00139,139,"2-hydroxy-6-(2-phenylethenyl)-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybenzoic acid",C1=CC=C(C=C1)C=CC2=C(C(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)C(=O)O,,C21H22O9,0,neg,1,6,,True,PubChem,193277,NOM-like candidate (random CID),,1.0476190476190477,0.42857142857142855,True,True
set_01,PC00140,140,2-(methoxycarbonylamino)benzoic acid,COC(=O)NC1=CC=CC=C1C(=O)O,,C9H9NO4,0,neg,1,1,,True,PubChem,235160,NOM-like candidate (random CID),,1.0,0.4444444444444444,True,True
set_01,PC00141,141,"N-[4-(azocan-1-yl)butyl]-3,3-diphenylpropanamide;oxalic acid",C1CCCN(CCC1)CCCCNC(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,,C28H38N2O5,0,neg,2,2,,True,PubChem,379308,NOM-like candidate (random CID),,1.3571428571428572,0.17857142857142858,False,False
set_01,PC00143,143,"2,3-dimethoxybenzoic acid",COC1=CC=CC(=C1OC)C(=O)O,,C9H10O4,0,neg,1,1,,True,PubChem,15204,NOM-like candidate (random CID),,1.1111111111111112,0.4444444444444444,True,True
set_01,PC00144,144,"2-[1-(3-hydroxypropyl)-2,5-dimethylpyrrol-3-yl]acetic acid",CC1=CC(=C(N1CCCO)C)CC(=O)O,,C11H17NO3,0,neg,1,2,,True,PubChem,206059,NOM-like candidate (random CID),,1.5454545454545454,0.2727272727272727,False,False
set_01,PC00145,145,2-[[4-(3-carboxyquinoxalin-2-yl)oxybenzoyl]amino]pentanedioic acid,C1=CC=C2C(=C1)N=C(C(=N2)OC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,,C21H17N3O8,0,neg,3,3,,True,PubChem,393701,NOM-like candidate (random CID),,0.8095238095238095,0.38095238095238093,True,True
set_01,PC00149,149,2-methylidene-3-oxocyclopentane-1-carboxylic acid;pyridine-4-carbohydrazide,C=C1C(CCC1=O)C(=O)O.C1=CN=CC=C1C(=O)NN,,C13H15N3O4,0,neg,1,1,,True,PubChem,410521,NOM-like candidate (random CID),,1.1538461538461537,0.3076923076923077,True,True
set_01,PC00150,150,4-[(2-phenoxyacetyl)amino]benzoic acid,C1=CC=C(C=C1)OCC(=O)NC2=CC=C(C=C2)C(=O)O,,C15H13NO4,0,neg,1,1,,True,PubChem,309569,NOM-like candidate (random CID),,0.8666666666666667,0.26666666666666666,True,True
set_01,PC00151,151,2-[2-(hydroxymethyl)phenyl]acetic acid,C1=CC=C(C(=C1)CC(=O)O)CO,,C9H10O3,0,neg,1,2,,True,PubChem,187283,NOM-like candidate (random CID),,1.1111111111111112,0.3333333333333333,True,True
set_01,PC00152,152,7-[3-hydroxy-2-(3-hydroxy-3-methylnon-1-enyl)-5-oxocyclopentyl]heptanoic acid,CCCCCCC(C)(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O,,C22H38O5,0,neg,1,3,,True,PubChem,126842,NOM-like candidate (random CID),,1.7272727272727273,0.22727272727272727,False,False
set_01,PC00155,155,"(2S)-2-[[5-[[(1R,2S,4aS,8aS)-1,2,4a,5-tetramethyl-2,3,4,7,8,8a-hexahydronaphthalen-1-yl]methyl]-6-hydroxy-3,4-dioxocyclohexa-1,5-dien-1-yl]amino]-3-methylbutanoic acid",CC1CCC2(C(C1(C)CC3=C(C(=CC(=O)C3=O)NC(C(C)C)C(=O)O)O)CCC=C2C)C,,C26H37NO5,0,neg,1,2,,True,PubChem,457734,NOM-like candidate (random CID),,1.4230769230769231,0.19230769230769232,False,False
set_01,PC00156,156,2-(diethylamino)ethanol;octadec-9-enoic acid,CCCCCCCCC=CCCCCCCCC(=O)O.CCN(CC)CCO,,C24H49NO3,0,neg,1,2,,True,PubChem,171999,NOM-like candidate (random CID),,2.0416666666666665,0.125,False,False
set_01,PC00159,159,2-(1H-benzimidazol-2-ylhydrazinylidene)acetic acid,C1=CC=C2C(=C1)NC(=N2)NN=CC(=O)O,,C9H8N4O2,0,neg,1,1,,True,PubChem,386669,NOM-like candidate (random CID),,0.8888888888888888,0.2222222222222222,True,True
set_01,PC00160,160,2-[4-(2-hydroxyethoxy)phenyl]propanoic acid,CC(C1=CC=C(C=C1)OCCO)C(=O)O,,C11H14O4,0,neg,1,2,,True,PubChem,126817,NOM-like candidate (random CID),,1.2727272727272727,0.36363636363636365,True,True
set_01,PC00162,162,"acetic acid;2-amino-3-(3,4-dihydroxyphenyl)propanamide",CC(=O)O.C1=CC(=C(C=C1CC(C(=O)N)N)O)O,,C11H16N2O5,0,neg,1,3,,True,PubChem,424632,NOM-like candidate (random CID),,1.4545454545454546,0.45454545454545453,True,True
set_01,PC00164,164,"5-[(3aS,4R,5R,6aR)-5-hydroxy-4-[(3S)-3-hydroxyoct-1-enyl]-3-oxo-4,5,6,6a-tetrahydro-3aH-cyclopenta[b]furan-2-ylidene]pentanoic acid;(1R,2R)-2-(methylamino)-1-phenylpropan-1-ol",CCCCCC(C=CC1C(CC2C1C(=O)C(=CCCCC(=O)O)O2)O)O.CC(C(C1=CC=CC=C1)O)NC,,C30H45NO7,0,neg,1,4,,True,PubChem,176084,NOM-like candidate (random CID),,1.5,0.23333333333333334,True,True
set_01,PC00165,165,"2-(carboxymethyl)-2,4-dihydroxy-4-oxobutanoate;diethyl-[2-[2-(2-methyl-5-nitroimidazol-1-yl)ethoxy]ethyl]azanium",CC[NH+](CC)CCOCCN1C(=NC=C1[N+](=O)[O-])C.C(C(=O)O)C(CC(=O)O)(C(=O)[O-])O,,C18H30N4O10,0,neg,2,3,,True,PubChem,53052,NOM-like candidate (random CID),,1.6666666666666667,0.5555555555555556,False,False
set_01,PC00167,167,2-(hexoxymethyl)oxirane;2-(octoxymethyl)oxirane;prop-2-enoic acid,CCCCCCCCOCC1CO1.CCCCCCOCC1CO1.C=CC(=O)O,,C23H44O6,0,neg,1,1,,True,PubChem,171936,NOM-like candidate (random CID),,1.9130434782608696,0.2608695652173913,False,False
set_01,PC00168,168,4-hydroxy-3-(3-methylbut-2-enyl)benzoic acid,CC(=CCC1=C(C=CC(=C1)C(=O)O)O)C,,C12H14O3,0,neg,1,2,,True,PubChem,443852,NOM-like candidate (random CID),,1.1666666666666667,0.25,True,True
set_01,PC00169,169,"(2S)-2-[[1-cyclohexyl-2-(furan-3-yl)benzimidazole-5-carbonyl]amino]-3-[4-[(2-hydroxy-3,4-dioxocyclobuten-1-yl)amino]phenyl]propanoic acid",C1CCC(CC1)N2C3=C(C=C(C=C3)C(=O)NC(CC4=CC=C(C=C4)NC5=C(C(=O)C5=O)O)C(=O)O)N=C2C6=COC=C6,,C31H28N4O7,0,neg,1,2,,True,PubChem,491232,NOM-like candidate (random CID),,0.9032258064516129,0.22580645161290322,True,True
set_01,PC00171,171,2-[3-[[1-cyclohexyl-2-(furan-3-yl)benzimidazole-5-carbonyl]amino]phenyl]acetic acid,C1CCC(CC1)N2C3=C(C=C(C=C3)C(=O)NC4=CC=CC(=C4)CC(=O)O)N=C2C5=COC=C5,,C26H25N3O4,0,neg,1,1,,True,PubChem,490792,NOM-like candidate (random CID),,0.9615384615384616,0.15384615384615385,False,False
set_01,PC00173,173,"acetic acid;2-(2-methyl-3,4-dihydro-2H-quinolin-1-yl)ethanamine",CC1CCC2=CC=CC=C2N1CCN.CC(=O)O,,C14H22N2O2,0,neg,1,1,,True,PubChem,293392,NOM-like candidate (random CID),,1.5714285714285714,0.14285714285714285,False,False
set_01,PC00174,174,4-(methylcarbamoylamino)benzoic acid,CNC(=O)NC1=CC=C(C=C1)C(=O)O,,C9H10N2O3,0,neg,1,1,,True,PubChem,306238,NOM-like candidate (random CID),,1.1111111111111112,0.3333333333333333,True,True
set_01,PC00177,177,N-butylbutan-1-amine;2-[[4-[(dibutylamino)diazenyl]benzoyl]amino]pentanedioic acid,CCCCNCCCC.CCCCN(CCCC)N=NC1=CC=C(C=C1)C(=O)NC(CCC(=O)O)C(=O)O,,C28H49N5O5,0,neg,2,2,,True,PubChem,253260,NOM-like candidate (random CID),,1.75,0.17857142857142858,False,False
set_01,PC00178,178,"7-oxabicyclo[4.1.0]hept-4-ene-2,3-dicarboxylic acid",C1=CC2C(O2)C(C1C(=O)O)C(=O)O,,C8H8O5,0,neg,2,2,,True,PubChem,318480,NOM-like candidate (random CID),,1.0,0.625,True,True
set_01,PC00179,179,2-(phenylmethoxyamino)acetic acid,C1=CC=C(C=C1)CONCC(=O)O,,C9H11NO3,0,neg,1,1,,True,PubChem,322231,NOM-like candidate (random CID),,1.2222222222222223,0.3333333333333333,True,True
set_01,PC00180,180,"2-[[2-(2,6-dimethylphenyl)hydrazinyl]methylideneamino]acetic acid",CC1=C(C(=CC=C1)C)NNC=NCC(=O)O,,C11H15N3O2,0,neg,1,1,,True,PubChem,181410,NOM-like candidate (random CID),,1.3636363636363635,0.18181818181818182,False,False
set_01,PC00182,182,неппппппр,CCCCCCCCCCCC(=O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,,C24H46O13,0,neg,1,9,,True,PubChem,32901,NOM-like candidate (random CID),,1.9166666666666667,0.5416666666666666,False,False
set_01,PC00183,183,"3-[2-(2-nonyl-4,5-dihydroimidazol-1-yl)ethoxy]propanoic acid",CCCCCCCCCC1=NCCN1CCOCCC(=O)O,,C17H32N2O3,0,neg,1,1,,True,PubChem,113226,NOM-like candidate (random CID),,1.8823529411764706,0.17647058823529413,False,False
set_01,PC00184,184,"4,6-dimethyl-2-oxo-1H-pyridine-3-carboxylic acid",CC1=CC(=C(C(=O)N1)C(=O)O)C,,C8H9NO3,0,neg,1,1,,True,PubChem,247444,NOM-like candidate (random CID),,1.125,0.375,True,True
set_01,PC00187,187,acetic acid;methanimidamide,CC(=O)O.C(=N)N,,C3H8N2O2,0,neg,1,1,,True,PubChem,160693,NOM-like candidate (random CID),,2.6666666666666665,0.6666666666666666,False,False
set_01,PC00189,189,3-phenyl-2-(quinoxaline-2-carbonylamino)propanoic acid,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C2=NC3=CC=CC=C3N=C2,,C18H15N3O3,0,neg,1,1,,True,PubChem,98281,NOM-like candidate (random CID),,0.8333333333333334,0.16666666666666666,False,False
set_01,PC00190,190,2-(hydroxycarbamoylamino)-3-phenylpropanoic acid,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)NO,,C10H12N2O4,0,neg,1,2,,True,PubChem,2930,NOM-like candidate (random CID),,1.2,0.4,True,True
set_01,PC00191,191,"(1S,9S)-1,13-dimethyl-10-(3-methylbut-2-enyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol;2-hydroxypropanoic acid",CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O.CC(C(=O)O)O,,C22H33NO4,0,neg,1,3,,True,PubChem,66386,NOM-like candidate (random CID),,1.5,0.18181818181818182,False,False
set_01,PC00192,192,2-acetamido-4-anilino-4-oxobutanoic acid;3-acetamido-4-anilino-4-oxobutanoic acid,CC(=O)NC(CC(=O)NC1=CC=CC=C1)C(=O)O.CC(=O)NC(CC(=O)O)C(=O)NC1=CC=CC=C1,,C24H28N4O8,0,neg,2,2,,True,PubChem,274191,NOM-like candidate (random CID),,1.1666666666666667,0.3333333333333333,True,True
set_01,PC00195,195,"2,6-diamino-7-(1-carboxyethylamino)-2-(hydroxymethyl)-7-oxoheptanoic acid",CC(C(=O)O)NC(=O)C(CCCC(CO)(C(=O)O)N)N,,C11H21N3O6,0,neg,2,3,,True,PubChem,173594,NOM-like candidate (random CID),,1.9090909090909092,0.5454545454545454,False,False
set_01,PC00196,196,5-cyclohexylpentanoic acid,C1CCC(CC1)CCCCC(=O)O,,C11H20O2,0,neg,1,1,,True,PubChem,94769,NOM-like candidate (random CID),,1.8181818181818181,0.18181818181818182,False,False
set_01,PC00198,198,7-methoxy-9-oxoxanthene-2-carboxylic acid,COC1=CC2=C(C=C1)OC3=C(C2=O)C=C(C=C3)C(=O)O,,C15H10O5,0,neg,1,1,,True,PubChem,193160,NOM-like candidate (random CID),,0.6666666666666666,0.3333333333333333,False,False
set_01,PC00199,199,"trans-(1S,3R)-1-aminocyclopentane-1,3-dicarboxylic acid",C1CC(CC1C(=O)O)(C(=O)O)N,,C7H11NO4,0,neg,2,2,,True,PubChem,104766,NOM-like candidate (random CID),,1.5714285714285714,0.5714285714285714,False,False
set_01,PC00200,200,2-[[2-[2-[(2-methylpropan-2-yl)oxycarbonylamino]propanoylamino]-3-phenylpropanoyl]amino]acetic acid,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NCC(=O)O)NC(=O)OC(C)(C)C,,C19H27N3O6,0,neg,1,1,,True,PubChem,381732,NOM-like candidate (random CID),,1.4210526315789473,0.3157894736842105,True,True
set_01,PC00201,201,5-amino-2-butoxybenzoic acid,CCCCOC1=C(C=C(C=C1)N)C(=O)O,,C11H15NO3,0,neg,1,1,,True,PubChem,26237,NOM-like candidate (random CID),,1.3636363636363635,0.2727272727272727,True,True
set_01,PC00202,202,"2-(1,3-dioxoisoindol-2-yl)benzoic acid",C1=CC=C2C(=C1)C(=O)N(C2=O)C3=CC=CC=C3C(=O)O,,C15H9NO4,0,neg,1,1,,True,PubChem,269700,NOM-like candidate (random CID),,0.6,0.26666666666666666,False,False
set_01,PC00204,204,(4S)-5-(9H-fluoren-9-ylmethoxy)-4-[(2-methylpropan-2-yl)oxycarbonylamino]-5-oxopentanoic acid,CC(C)(C)OC(=O)NC(CCC(=O)O)C(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,,C24H27NO6,0,neg,1,1,,True,PubChem,131685,NOM-like candidate (random CID),,1.125,0.25,True,True
set_01,PC00205,205,2-(2-methyl-3-phenylpropyl)propanedioic acid,CC(CC1=CC=CC=C1)CC(C(=O)O)C(=O)O,,C13H16O4,0,neg,2,2,,True,PubChem,316217,NOM-like candidate (random CID),,1.2307692307692308,0.3076923076923077,True,True
set_01,PC00207,207,2-(1-methyltetrazol-5-yl)-3-phenylprop-2-enoic acid,CN1C(=NN=N1)C(=CC2=CC=CC=C2)C(=O)O,,C11H10N4O2,0,neg,1,1,,True,PubChem,285125,NOM-like candidate (random CID),,0.9090909090909091,0.18181818181818182,False,False
set_01,PC00210,210,"2,4-dioxo-6-phenylhexanoic acid",C1=CC=C(C=C1)CCC(=O)CC(=O)C(=O)O,,C12H12O4,0,neg,1,1,,True,PubChem,489981,NOM-like candidate (random CID),,1.0,0.3333333333333333,True,True
set_01,PC00212,212,2-[2-[(1-carboxy-3-phenylpropyl)amino]propanoyl]pyrrolidine-1-carboxylic acid;dihydrate,CC(C(=O)C1CCCN1C(=O)O)NC(CCC2=CC=CC=C2)C(=O)O.O.O,,C18H28N2O7,0,neg,2,2,,True,PubChem,55286,NOM-like candidate (random CID),,1.5555555555555556,0.3888888888888889,False,False
set_01,PC00216,216,"3-methyl-1,2,3,4-tetrahydrocyclopenta[b]indole-2-carboxylic acid",CC1C(CC2=C1NC3=CC=CC=C23)C(=O)O,,C13H13NO2,0,neg,1,1,,True,PubChem,310864,NOM-like candidate (random CID),,1.0,0.15384615384615385,False,False
set_01,PC00217,217,4-(1H-pyrrol-2-ylmethylideneamino)benzoic acid,C1=CNC(=C1)C=NC2=CC=C(C=C2)C(=O)O,,C12H10N2O2,0,neg,1,1,,True,PubChem,261911,NOM-like candidate (random CID),,0.8333333333333334,0.16666666666666666,False,False
set_01,PC00218,218,"5-[[2-(2,4-dioxopyrimidin-1-yl)acetyl]amino]-2-hydroxybenzoic acid",C1=CC(=C(C=C1NC(=O)CN2C=CC(=O)NC2=O)C(=O)O)O,,C13H11N3O6,0,neg,1,2,,True,PubChem,260484,NOM-like candidate (random CID),,0.8461538461538461,0.46153846153846156,True,True
set_01,PC00220,220,2-hydroxy-2-[2-(pyridine-4-carbonyl)hydrazinyl]propanoic acid,CC(C(=O)O)(NNC(=O)C1=CC=NC=C1)O,,C9H11N3O4,0,neg,1,2,,True,PubChem,468616,NOM-like candidate (random CID),,1.2222222222222223,0.4444444444444444,True,True
set_01,PC00222,222,"(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-amino-3-hydroxypropanoyl]amino]-3-hydroxybutanoyl]amino]-4-methylpentanoyl]amino]-4-oxobutanoyl]amino]-3-phenylpropanoic acid",CC(C)CC(C(=O)NC(CC(=O)N)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(C(C)O)NC(=O)C(CO)N,,C26H40N6O9,0,neg,1,3,,True,PubChem,471162,NOM-like candidate (random CID),,1.5384615384615385,0.34615384615384615,False,False
set_01,PC00223,223,2-(methylamino)propanedioic acid,CNC(C(=O)O)C(=O)O,,C4H7NO4,0,neg,2,2,,True,PubChem,222078,NOM-like candidate (random CID),,1.75,1.0,False,False
set_01,PC00224,224,oct-3-enoic acid,CCCCC=CCC(=O)O,,C8H14O2,0,neg,1,1,,True,PubChem,15307,NOM-like candidate (random CID),,1.75,0.25,False,False
set_01,PC00225,225,"(2S)-2-[[4-[[(6S)-2-amino-5-formyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl]methylamino]benzoyl]amino]pentanedioic acid",C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,,C20H23N7O7,0,neg,2,2,,True,PubChem,149436,NOM-like candidate (random CID),,1.15,0.35,True,True
set_01,PC00226,226,"diethyl-(3-oxo-4,4-diphenylbut-1-enyl)azanium;4-hydroxy-4-oxobut-2-enoate",CC[NH+](CC)C=CC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.C(=CC(=O)[O-])C(=O)O,,C24H27NO5,0,neg,1,1,,True,PubChem,57918,NOM-like candidate (random CID),,1.125,0.20833333333333334,True,True
set_01,PC00227,227,"2-(2,4,5-trimethylphenoxy)acetic acid",CC1=CC(=C(C=C1C)OCC(=O)O)C,,C11H14O3,0,neg,1,1,,True,PubChem,351534,NOM-like candidate (random CID),,1.2727272727272727,0.2727272727272727,True,True
set_01,PC00228,228,"hexanedioic acid;2-[[3-hydroxy-2,2-bis(hydroxymethyl)propoxy]methyl]-2-(hydroxymethyl)propane-1,3-diol",C(CCC(=O)O)CC(=O)O.C(C(CO)(CO)COCC(CO)(CO)CO)O,,C16H32O11,0,neg,2,8,,True,PubChem,91898,NOM-like candidate (random CID),,2.0,0.6875,False,False
set_01,PC00229,229,"(4aS,5R,6S,8aS)-5-[2-(furan-3-yl)ethyl]-5,6,8a-trimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid",CC1CCC2(C(C1(C)CCC3=COC=C3)CCC=C2C(=O)O)C,,C20H28O3,0,neg,1,1,,True,PubChem,161454,NOM-like candidate (random CID),,1.4,0.15,False,False
set_01,PC00232,232,2-[4-(methylamino)phenyl]propanoic acid,CC(C1=CC=C(C=C1)NC)C(=O)O,,C10H13NO2,0,neg,1,1,,True,PubChem,217827,NOM-like candidate (random CID),,1.3,0.2,True,True
set_01,PC00235,235,4-[(2-aminoacetyl)amino]butanoic acid,C(CC(=O)O)CNC(=O)CN,,C6H12N2O3,0,neg,1,1,,True,PubChem,99281,NOM-like candidate (random CID),,2.0,0.5,False,False
set_01,PC00236,236,"7-methyl-5-oxo-1,4-dihydro-1-benzazepine-2-carboxylic acid",CC1=CC2=C(C=C1)NC(=CCC2=O)C(=O)O,,C12H11NO3,0,neg,1,1,,True,PubChem,290668,NOM-like candidate (random CID),,0.9166666666666666,0.25,True,True
set_01,PC00238,238,"(1S,2S,3S,4S,5R,9R,12S)-5,12-dihydroxy-4-methyl-13-methylidene-6-oxotetracyclo[10.2.1.01,9.03,8]pentadec-7-ene-2,4-dicarboxylic acid",CC1(C2C(C34CC(=C)C(C3)(CCC4C2=CC(=O)C1O)O)C(=O)O)C(=O)O,,C19H22O7,0,neg,2,4,,True,PubChem,443463,NOM-like candidate (random CID),,1.1578947368421053,0.3684210526315789,True,True
set_01,PC00239,239,3-[(dimethylamino)methyl]-2-hydroxy-5-methylbenzoic acid,CC1=CC(=C(C(=C1)C(=O)O)O)CN(C)C,,C11H15NO3,0,neg,1,2,,True,PubChem,412351,NOM-like candidate (random CID),,1.3636363636363635,0.2727272727272727,True,True
set_01,PC00242,242,3-[4-(3-aminopropoxy)butoxy]propan-1-amine;terephthalic acid,C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCOCCCN)COCCCN,,C18H30N2O6,0,neg,2,2,,True,PubChem,235369,NOM-like candidate (random CID),,1.6666666666666667,0.3333333333333333,False,False
set_01,PC00243,243,"3-(1-benzofuran-2-yl)-2,2-dimethylbut-3-enoic acid",CC(C)(C(=C)C1=CC2=CC=CC=C2O1)C(=O)O,,C14H14O3,0,neg,1,1,,True,PubChem,327824,NOM-like candidate (random CID),,1.0,0.21428571428571427,True,True
set_01,PC00244,244,"(2S)-2,6-diaminohexanoic acid;1,3-dimethyl-7H-purine-2,6-dione",CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CCN)CC(C(=O)O)N,,C13H22N6O4,0,neg,1,1,,True,PubChem,134381,NOM-like candidate (random CID),,1.6923076923076923,0.3076923076923077,False,False
